날짜,지점,강수량(mm)
2010-12-26,경남,0.1
2010-12-27,경남,0.3
2010-12-28,경남,2.7
2010-12-29,경남,0
2010-12-30,경남,0.9
2010-12-31,경남,0
2011-01-01,경남,0
2011-01-02,경남,0
2011-01-03,경남,1.6
2011-01-04,경남,0.1
2011-01-05,경남,0
2011-01-06,경남,0
2011-01-07,경남,0
2011-01-08,경남,0
2011-01-09,경남,0
2011-01-10,경남,0
2011-01-11,경남,0
2011-01-12,경남,0
2011-01-13,경남,0
2011-01-14,경남,0
2011-01-15,경남,0
2011-01-16,경남,0
2011-01-17,경남,0
2011-01-18,경남,0
2011-01-19,경남,0
2011-01-20,경남,0
2011-01-21,경남,0
2011-01-22,경남,0
2011-01-23,경남,0
2011-01-24,경남,0
2011-01-25,경남,0
2011-01-26,경남,0
2011-01-27,경남,0
2011-01-28,경남,0
2011-01-29,경남,0
2011-01-30,경남,0
2011-01-31,경남,0
2011-02-01,경남,0
2011-02-02,경남,0
2011-02-03,경남,0
2011-02-04,경남,0
2011-02-05,경남,0
2011-02-06,경남,0
2011-02-07,경남,0
2011-02-08,경남,3.1
2011-02-09,경남,0
2011-02-10,경남,0.6
2011-02-11,경남,0.4
2011-02-12,경남,0.3
2011-02-13,경남,0
2011-02-14,경남,4.2
2011-02-15,경남,0
2011-02-16,경남,1.4
2011-02-17,경남,7.9
2011-02-18,경남,0
2011-02-19,경남,0
2011-02-20,경남,0
2011-02-21,경남,0
2011-02-22,경남,0
2011-02-23,경남,0
2011-02-24,경남,0
2011-02-25,경남,0
2011-02-26,경남,0
2011-02-27,경남,47.6
2011-02-28,경남,7.5
2011-03-01,경남,2.7
2011-03-02,경남,0
2011-03-03,경남,0
2011-03-04,경남,0
2011-03-05,경남,0
2011-03-06,경남,0
2011-03-07,경남,0
2011-03-08,경남,0
2011-03-09,경남,0
2011-03-10,경남,0
2011-03-11,경남,0
2011-03-12,경남,0
2011-03-13,경남,0
2011-03-14,경남,0
2011-03-15,경남,0
2011-03-16,경남,0
2011-03-17,경남,0
2011-03-18,경남,0
2011-03-19,경남,0
2011-03-20,경남,20.8
2011-03-21,경남,0.6
2011-03-22,경남,0
2011-03-23,경남,0
2011-03-24,경남,1
2011-03-25,경남,0.1
2011-03-26,경남,0
2011-03-27,경남,0
2011-03-28,경남,0
2011-03-29,경남,0
2011-03-30,경남,0
2011-03-31,경남,0
2011-04-01,경남,0
2011-04-02,경남,0
2011-04-03,경남,5.1
2011-04-04,경남,0
2011-04-05,경남,0
2011-04-06,경남,1.6
2011-04-07,경남,22.3
2011-04-08,경남,8.7
2011-04-09,경남,0
2011-04-10,경남,0
2011-04-11,경남,1.9
2011-04-12,경남,0
2011-04-13,경남,0
2011-04-14,경남,0
2011-04-15,경남,0
2011-04-16,경남,0
2011-04-17,경남,0
2011-04-18,경남,1.2
2011-04-19,경남,0
2011-04-20,경남,0
2011-04-21,경남,0
2011-04-22,경남,40.6
2011-04-23,경남,0
2011-04-24,경남,0
2011-04-25,경남,0
2011-04-26,경남,19.6
2011-04-27,경남,0.7
2011-04-28,경남,0
2011-04-29,경남,0
2011-04-30,경남,16.8
2011-05-01,경남,1.5
2011-05-02,경남,0
2011-05-03,경남,0
2011-05-04,경남,0
2011-05-05,경남,0
2011-05-06,경남,1.7
2011-05-07,경남,0.7
2011-05-08,경남,0
2011-05-09,경남,3.4
2011-05-10,경남,31.9
2011-05-11,경남,66.1
2011-05-12,경남,4.4
2011-05-13,경남,0
2011-05-14,경남,0
2011-05-15,경남,0
2011-05-16,경남,0
2011-05-17,경남,0
2011-05-18,경남,0
2011-05-19,경남,0
2011-05-20,경남,0.8
2011-05-21,경남,0.6
2011-05-22,경남,4.5
2011-05-23,경남,8.7
2011-05-24,경남,0
2011-05-25,경남,0
2011-05-26,경남,13.6
2011-05-27,경남,1.1
2011-05-28,경남,0
2011-05-29,경남,0
2011-05-30,경남,0
2011-05-31,경남,0.6
2011-06-01,경남,2.2
2011-06-02,경남,0
2011-06-03,경남,0
2011-06-04,경남,0
2011-06-05,경남,0
2011-06-06,경남,0
2011-06-07,경남,0
2011-06-08,경남,0
2011-06-09,경남,0.8
2011-06-10,경남,6.1
2011-06-11,경남,2.9
2011-06-12,경남,0.4
2011-06-13,경남,0
2011-06-14,경남,0
2011-06-15,경남,0
2011-06-16,경남,0
2011-06-17,경남,0
2011-06-18,경남,0.2
2011-06-19,경남,0
2011-06-20,경남,5
2011-06-21,경남,0.1
2011-06-22,경남,33.5
2011-06-23,경남,2.3
2011-06-24,경남,5.9
2011-06-25,경남,75.1
2011-06-26,경남,105.6
2011-06-27,경남,0
2011-06-28,경남,2.6
2011-06-29,경남,0.3
2011-06-30,경남,11.9
2011-07-01,경남,1.5
2011-07-02,경남,0
2011-07-03,경남,13.4
2011-07-04,경남,26.2
2011-07-05,경남,0
2011-07-06,경남,4.4
2011-07-07,경남,16.9
2011-07-08,경남,6.3
2011-07-09,경남,170.1
2011-07-10,경남,70.9
2011-07-11,경남,1.7
2011-07-12,경남,24.2
2011-07-13,경남,16.2
2011-07-14,경남,9.6
2011-07-15,경남,5.7
2011-07-16,경남,0.1
2011-07-17,경남,0
2011-07-18,경남,0
2011-07-19,경남,1
2011-07-20,경남,0
2011-07-21,경남,0.1
2011-07-22,경남,0.9
2011-07-23,경남,3.6
2011-07-24,경남,0.9
2011-07-25,경남,0
2011-07-26,경남,4
2011-07-27,경남,55
2011-07-28,경남,1.2
2011-07-29,경남,1.4
2011-07-30,경남,13.9
2011-07-31,경남,0.2
2011-08-01,경남,61.3
2011-08-02,경남,25.6
2011-08-03,경남,1.9
2011-08-04,경남,0
2011-08-05,경남,0
2011-08-06,경남,2.8
2011-08-07,경남,45.1
2011-08-08,경남,51.3
2011-08-09,경남,13.3
2011-08-10,경남,9.6
2011-08-11,경남,1.9
2011-08-12,경남,0.4
2011-08-13,경남,6.8
2011-08-14,경남,1.5
2011-08-15,경남,0
2011-08-16,경남,0
2011-08-17,경남,1.6
2011-08-18,경남,3.3
2011-08-19,경남,13.1
2011-08-20,경남,18.7
2011-08-21,경남,7.4
2011-08-22,경남,3.5
2011-08-23,경남,5.8
2011-08-24,경남,0.5
2011-08-25,경남,0.3
2011-08-26,경남,0.1
2011-08-27,경남,0.7
2011-08-28,경남,0
2011-08-29,경남,0
2011-08-30,경남,0
2011-08-31,경남,0
2011-09-01,경남,0
2011-09-02,경남,0.2
2011-09-03,경남,0
2011-09-04,경남,0.1
2011-09-05,경남,0.9
2011-09-06,경남,0.6
2011-09-07,경남,0
2011-09-08,경남,0
2011-09-09,경남,0.3
2011-09-10,경남,25.4
2011-09-11,경남,12.7
2011-09-12,경남,0.4
2011-09-13,경남,0
2011-09-14,경남,0
2011-09-15,경남,0
2011-09-16,경남,0
2011-09-17,경남,0.1
2011-09-18,경남,0.7
2011-09-19,경남,0.2
2011-09-20,경남,0
2011-09-21,경남,0
2011-09-22,경남,0
2011-09-23,경남,0
2011-09-24,경남,0
2011-09-25,경남,0
2011-09-26,경남,0
2011-09-27,경남,0
2011-09-28,경남,0
2011-09-29,경남,5
2011-09-30,경남,0.3
2011-10-01,경남,0
2011-10-02,경남,0
2011-10-03,경남,0
2011-10-04,경남,0
2011-10-05,경남,0
2011-10-06,경남,0
2011-10-07,경남,0
2011-10-08,경남,0
2011-10-09,경남,0
2011-10-10,경남,0
2011-10-11,경남,0
2011-10-12,경남,0
2011-10-13,경남,0
2011-10-14,경남,16.1
2011-10-15,경남,0.4
2011-10-16,경남,0
2011-10-17,경남,0
2011-10-18,경남,0
2011-10-19,경남,0
2011-10-20,경남,0
2011-10-21,경남,26.6
2011-10-22,경남,41.6
2011-10-23,경남,0
2011-10-24,경남,2.2
2011-10-25,경남,0
2011-10-26,경남,0
2011-10-27,경남,0
2011-10-28,경남,0
2011-10-29,경남,1.4
2011-10-30,경남,1.3
2011-10-31,경남,0
2011-11-01,경남,0
2011-11-02,경남,0.2
2011-11-03,경남,0
2011-11-04,경남,3.5
2011-11-05,경남,49.7
2011-11-06,경남,13.2
2011-11-07,경남,0.2
2011-11-08,경남,1.5
2011-11-09,경남,0.3
2011-11-10,경남,0.1
2011-11-11,경남,0.5
2011-11-12,경남,0
2011-11-13,경남,0
2011-11-14,경남,0
2011-11-15,경남,0
2011-11-16,경남,0
2011-11-17,경남,2.2
2011-11-18,경남,33.1
2011-11-19,경남,14.2
2011-11-20,경남,0
2011-11-21,경남,0
2011-11-22,경남,0.1
2011-11-23,경남,4.4
2011-11-24,경남,0
2011-11-25,경남,0
2011-11-26,경남,0
2011-11-27,경남,0
2011-11-28,경남,0.4
2011-11-29,경남,0
2011-11-30,경남,19.3
2011-12-01,경남,2.1
2011-12-02,경남,2.7
2011-12-03,경남,2.9
2011-12-04,경남,0
2011-12-05,경남,0
2011-12-06,경남,0.4
2011-12-07,경남,0
2011-12-08,경남,0
2011-12-09,경남,0
2011-12-10,경남,0
2011-12-11,경남,0
2011-12-12,경남,0
2011-12-13,경남,0
2011-12-14,경남,0
2011-12-15,경남,0
2011-12-16,경남,0
2011-12-17,경남,0
2011-12-18,경남,0
2011-12-19,경남,0
2011-12-20,경남,0
2011-12-21,경남,0
2011-12-22,경남,0
2011-12-23,경남,0
2011-12-24,경남,0.1
2011-12-25,경남,0
2011-12-26,경남,0
2011-12-27,경남,0
2011-12-28,경남,0
2011-12-29,경남,0
2011-12-30,경남,0
2011-12-31,경남,0
