날짜,지점,강수량(mm)
2009-10-21,강원영서,0.5
2009-10-22,강원영서,0
2009-10-23,강원영서,0.9
2009-10-24,강원영서,0
2009-10-25,강원영서,0
2009-10-26,강원영서,0
2009-10-27,강원영서,0
2009-10-28,강원영서,0
2009-10-29,강원영서,0
2009-10-30,강원영서,0
2009-10-31,강원영서,16.9
2009-11-01,강원영서,8.5
2009-11-02,강원영서,4.6
2009-11-03,강원영서,0
2009-11-04,강원영서,0
2009-11-05,강원영서,0
2009-11-06,강원영서,0.1
2009-11-07,강원영서,0
2009-11-08,강원영서,28.8
2009-11-09,강원영서,0
2009-11-10,강원영서,0
2009-11-11,강원영서,0.1
2009-11-12,강원영서,0
2009-11-13,강원영서,3.3
2009-11-14,강원영서,0
2009-11-15,강원영서,0
2009-11-16,강원영서,0
2009-11-17,강원영서,0
2009-11-18,강원영서,0
2009-11-19,강원영서,0
2009-11-20,강원영서,0.3
2009-11-21,강원영서,0
2009-11-22,강원영서,0
2009-11-23,강원영서,0
2009-11-24,강원영서,0
2009-11-25,강원영서,0.8
2009-11-26,강원영서,0
2009-11-27,강원영서,0
2009-11-28,강원영서,0
2009-11-29,강원영서,6.6
2009-11-30,강원영서,0.5
2009-12-01,강원영서,0
2009-12-02,강원영서,0
2009-12-03,강원영서,0.4
2009-12-04,강원영서,0
2009-12-05,강원영서,7.5
2009-12-06,강원영서,0
2009-12-07,강원영서,0
2009-12-08,강원영서,0
2009-12-09,강원영서,0
2009-12-10,강원영서,5.6
2009-12-11,강원영서,2.1
2009-12-12,강원영서,0
2009-12-13,강원영서,0
2009-12-14,강원영서,0
2009-12-15,강원영서,0
2009-12-16,강원영서,0
2009-12-17,강원영서,0
2009-12-18,강원영서,0
2009-12-19,강원영서,0
2009-12-20,강원영서,0
2009-12-21,강원영서,0
2009-12-22,강원영서,0
2009-12-23,강원영서,0.7
2009-12-24,강원영서,0
2009-12-25,강원영서,0.8
2009-12-26,강원영서,0.1
2009-12-27,강원영서,0.7
2009-12-28,강원영서,0
2009-12-29,강원영서,0.3
2009-12-30,강원영서,0.8
2009-12-31,강원영서,0
2010-01-01,강원영서,0
2010-01-02,강원영서,4.2
2010-01-03,강원영서,0
2010-01-04,강원영서,9.9
2010-01-05,강원영서,0
2010-01-06,강원영서,0
2010-01-07,강원영서,0
2010-01-08,강원영서,0
2010-01-09,강원영서,0.2
2010-01-10,강원영서,0
2010-01-11,강원영서,0
2010-01-12,강원영서,0
2010-01-13,강원영서,0
2010-01-14,강원영서,0
2010-01-15,강원영서,0.2
2010-01-16,강원영서,0
2010-01-17,강원영서,0
2010-01-18,강원영서,0
2010-01-19,강원영서,1.5
2010-01-20,강원영서,10.4
2010-01-21,강원영서,5
2010-01-22,강원영서,0
2010-01-23,강원영서,0
2010-01-24,강원영서,0.1
2010-01-25,강원영서,0
2010-01-26,강원영서,0
2010-01-27,강원영서,2.3
2010-01-28,강원영서,0.2
2010-01-29,강원영서,0
2010-01-30,강원영서,0
2010-01-31,강원영서,0
2010-02-01,강원영서,0
2010-02-02,강원영서,0
2010-02-03,강원영서,0
2010-02-04,강원영서,0
2010-02-05,강원영서,0
2010-02-06,강원영서,0
2010-02-07,강원영서,0
2010-02-08,강원영서,0.1
2010-02-09,강원영서,9.4
2010-02-10,강원영서,7.1
2010-02-11,강원영서,3.8
2010-02-12,강원영서,1
2010-02-13,강원영서,3
2010-02-14,강원영서,0
2010-02-15,강원영서,0
2010-02-16,강원영서,0.1
2010-02-17,강원영서,0.1
2010-02-18,강원영서,1.1
2010-02-19,강원영서,0.3
2010-02-20,강원영서,0
2010-02-21,강원영서,0
2010-02-22,강원영서,0.1
2010-02-23,강원영서,0
2010-02-24,강원영서,0
2010-02-25,강원영서,13.4
2010-02-26,강원영서,0.2
2010-02-27,강원영서,0.1
2010-02-28,강원영서,0.4
2010-03-01,강원영서,15
2010-03-02,강원영서,0
2010-03-03,강원영서,0
2010-03-04,강원영서,1.4
2010-03-05,강원영서,1.1
2010-03-06,강원영서,0
2010-03-07,강원영서,0
2010-03-08,강원영서,0
2010-03-09,강원영서,1
2010-03-10,강원영서,3.6
2010-03-11,강원영서,0
2010-03-12,강원영서,0.5
2010-03-13,강원영서,0
2010-03-14,강원영서,3.5
2010-03-15,강원영서,14.9
2010-03-16,강원영서,0
2010-03-17,강원영서,0.9
2010-03-18,강원영서,0.6
2010-03-19,강원영서,0
2010-03-20,강원영서,2.1
2010-03-21,강원영서,0.2
2010-03-22,강원영서,6
2010-03-23,강원영서,0
2010-03-24,강원영서,0
2010-03-25,강원영서,2.9
2010-03-26,강원영서,0.1
2010-03-27,강원영서,4.1
2010-03-28,강원영서,0
2010-03-29,강원영서,0
2010-03-30,강원영서,0
2010-03-31,강원영서,8.3
2010-04-01,강원영서,3.5
2010-04-02,강원영서,0
2010-04-03,강원영서,0
2010-04-04,강원영서,0
2010-04-05,강원영서,0
2010-04-06,강원영서,0
2010-04-07,강원영서,0
2010-04-08,강원영서,0
2010-04-09,강원영서,0
2010-04-10,강원영서,0
2010-04-11,강원영서,0
2010-04-12,강원영서,3.8
2010-04-13,강원영서,2.8
2010-04-14,강원영서,0
2010-04-15,강원영서,0
2010-04-16,강원영서,0
2010-04-17,강원영서,0
2010-04-18,강원영서,0
2010-04-19,강원영서,0.1
2010-04-20,강원영서,0
2010-04-21,강원영서,8.5
2010-04-22,강원영서,4.1
2010-04-23,강원영서,3
2010-04-24,강원영서,0
2010-04-25,강원영서,0
2010-04-26,강원영서,21.4
2010-04-27,강원영서,9.4
2010-04-28,강원영서,5.1
2010-04-29,강원영서,1.1
2010-04-30,강원영서,0
2010-05-01,강원영서,0
2010-05-02,강원영서,0
2010-05-03,강원영서,0.2
2010-05-04,강원영서,0
2010-05-05,강원영서,0
2010-05-06,강원영서,5.4
2010-05-07,강원영서,0
2010-05-08,강원영서,0
2010-05-09,강원영서,0
2010-05-10,강원영서,0.2
2010-05-11,강원영서,0.5
2010-05-12,강원영서,0
2010-05-13,강원영서,0
2010-05-14,강원영서,0
2010-05-15,강원영서,0
2010-05-16,강원영서,0
2010-05-17,강원영서,0.9
2010-05-18,강원영서,48.6
2010-05-19,강원영서,1.3
2010-05-20,강원영서,0
2010-05-21,강원영서,0
2010-05-22,강원영서,2.5
2010-05-23,강원영서,16.4
2010-05-24,강원영서,8.9
2010-05-25,강원영서,5.9
2010-05-26,강원영서,0.3
2010-05-27,강원영서,0
2010-05-28,강원영서,0
2010-05-29,강원영서,0
2010-05-30,강원영서,0
2010-05-31,강원영서,0
2010-06-01,강원영서,0
2010-06-02,강원영서,0
2010-06-03,강원영서,0
2010-06-04,강원영서,0
2010-06-05,강원영서,0
2010-06-06,강원영서,2.2
2010-06-07,강원영서,0
2010-06-08,강원영서,0
2010-06-09,강원영서,0
2010-06-10,강원영서,0
2010-06-11,강원영서,0
2010-06-12,강원영서,24.9
2010-06-13,강원영서,3.1
2010-06-14,강원영서,0.3
2010-06-15,강원영서,3.8
2010-06-16,강원영서,0
2010-06-17,강원영서,0
2010-06-18,강원영서,0.4
2010-06-19,강원영서,3.8
2010-06-20,강원영서,11.9
2010-06-21,강원영서,0
2010-06-22,강원영서,0
2010-06-23,강원영서,0
2010-06-24,강원영서,0
2010-06-25,강원영서,0
2010-06-26,강원영서,1.5
2010-06-27,강원영서,4.5
2010-06-28,강원영서,0
2010-06-29,강원영서,0.4
2010-06-30,강원영서,0.6
2010-07-01,강원영서,0
2010-07-02,강원영서,22.5
2010-07-03,강원영서,5.9
2010-07-04,강원영서,0.1
2010-07-05,강원영서,0.5
2010-07-06,강원영서,2.8
2010-07-07,강원영서,4.5
2010-07-08,강원영서,1.9
2010-07-09,강원영서,0.7
2010-07-10,강원영서,0
2010-07-11,강원영서,2.6
2010-07-12,강원영서,0.2
2010-07-13,강원영서,4.1
2010-07-14,강원영서,0
2010-07-15,강원영서,0.6
2010-07-16,강원영서,43.3
2010-07-17,강원영서,47.9
2010-07-18,강원영서,6.1
2010-07-19,강원영서,0.1
2010-07-20,강원영서,0
2010-07-21,강원영서,8.4
2010-07-22,강원영서,0.3
2010-07-23,강원영서,21
2010-07-24,강원영서,1.3
2010-07-25,강원영서,0.2
2010-07-26,강원영서,2.7
2010-07-27,강원영서,0
2010-07-28,강원영서,0
2010-07-29,강원영서,0.3
2010-07-30,강원영서,0.8
2010-07-31,강원영서,0
2010-08-01,강원영서,0.1
2010-08-02,강원영서,20.3
2010-08-03,강원영서,0
2010-08-04,강원영서,7.8
2010-08-05,강원영서,15.8
2010-08-06,강원영서,7.5
2010-08-07,강원영서,14.5
2010-08-08,강원영서,0.3
2010-08-09,강원영서,0
2010-08-10,강원영서,14.9
2010-08-11,강원영서,3.3
2010-08-12,강원영서,1.1
2010-08-13,강원영서,27.5
2010-08-14,강원영서,15.6
2010-08-15,강원영서,59.4
2010-08-16,강원영서,0.2
2010-08-17,강원영서,0
2010-08-18,강원영서,22
2010-08-19,강원영서,0.1
2010-08-20,강원영서,1.1
2010-08-21,강원영서,0
2010-08-22,강원영서,0.1
2010-08-23,강원영서,39.6
2010-08-24,강원영서,26.5
2010-08-25,강원영서,31.6
2010-08-26,강원영서,19.6
2010-08-27,강원영서,0.3
2010-08-28,강원영서,3.1
2010-08-29,강원영서,35
2010-08-30,강원영서,1.1
2010-08-31,강원영서,5.8
2010-09-01,강원영서,13.4
2010-09-02,강원영서,24
2010-09-03,강원영서,2.1
2010-09-04,강원영서,0
2010-09-05,강원영서,14.5
2010-09-06,강원영서,11.6
2010-09-07,강원영서,0
2010-09-08,강원영서,0
2010-09-09,강원영서,25.1
2010-09-10,강원영서,106.3
2010-09-11,강원영서,67
2010-09-12,강원영서,65.1
2010-09-13,강원영서,1.1
2010-09-14,강원영서,0
2010-09-15,강원영서,0
2010-09-16,강원영서,0
2010-09-17,강원영서,0
2010-09-18,강원영서,0
2010-09-19,강원영서,12.6
2010-09-20,강원영서,13
2010-09-21,강원영서,92.1
2010-09-22,강원영서,0.6
2010-09-23,강원영서,0
2010-09-24,강원영서,0
2010-09-25,강원영서,0
2010-09-26,강원영서,0
2010-09-27,강원영서,0
2010-09-28,강원영서,0.1
2010-09-29,강원영서,0
2010-09-30,강원영서,0
2010-10-01,강원영서,0
2010-10-02,강원영서,16.6
2010-10-03,강원영서,12.5
2010-10-04,강원영서,3.1
2010-10-05,강원영서,0
2010-10-06,강원영서,0
2010-10-07,강원영서,0
2010-10-08,강원영서,0.1
2010-10-09,강원영서,0
2010-10-10,강원영서,0
2010-10-11,강원영서,0
2010-10-12,강원영서,0
2010-10-13,강원영서,0
2010-10-14,강원영서,0.1
2010-10-15,강원영서,0
2010-10-16,강원영서,0
2010-10-17,강원영서,0
2010-10-18,강원영서,0
2010-10-19,강원영서,0
2010-10-20,강원영서,0
2010-10-21,강원영서,0
2010-10-22,강원영서,0
2010-10-23,강원영서,0
2010-10-24,강원영서,0
2010-10-25,강원영서,0
2010-10-26,강원영서,0
2010-10-27,강원영서,0
2010-10-28,강원영서,0
2010-10-29,강원영서,0
2010-10-30,강원영서,0
2010-10-31,강원영서,0
2010-11-01,강원영서,0
2010-11-02,강원영서,0
2010-11-03,강원영서,0
2010-11-04,강원영서,0
2010-11-05,강원영서,0
2010-11-06,강원영서,0
2010-11-07,강원영서,0.1
2010-11-08,강원영서,5.4
2010-11-09,강원영서,0.1
2010-11-10,강원영서,0
2010-11-11,강원영서,10.1
2010-11-12,강원영서,1.5
2010-11-13,강원영서,0
2010-11-14,강원영서,0
2010-11-15,강원영서,0
2010-11-16,강원영서,0
2010-11-17,강원영서,0
2010-11-18,강원영서,0
2010-11-19,강원영서,0
2010-11-20,강원영서,0
2010-11-21,강원영서,0
2010-11-22,강원영서,0.9
2010-11-23,강원영서,0
2010-11-24,강원영서,0
2010-11-25,강원영서,0.1
2010-11-26,강원영서,0
2010-11-27,강원영서,1.7
2010-11-28,강원영서,0
2010-11-29,강원영서,0.4
2010-11-30,강원영서,0
2010-12-01,강원영서,0
2010-12-02,강원영서,2.1
2010-12-03,강원영서,2.4
2010-12-04,강원영서,0
2010-12-05,강원영서,0
2010-12-06,강원영서,0
2010-12-07,강원영서,0
2010-12-08,강원영서,3.7
2010-12-09,강원영서,0
2010-12-10,강원영서,2.3
2010-12-11,강원영서,0
2010-12-12,강원영서,0
2010-12-13,강원영서,0.6
2010-12-14,강원영서,0
2010-12-15,강원영서,0
2010-12-16,강원영서,0
2010-12-17,강원영서,1.4
2010-12-18,강원영서,0
2010-12-19,강원영서,0
2010-12-20,강원영서,0
2010-12-21,강원영서,0
2010-12-22,강원영서,0
2010-12-23,강원영서,0
2010-12-24,강원영서,0
2010-12-25,강원영서,0
2010-12-26,강원영서,0
2010-12-27,강원영서,0.2
2010-12-28,강원영서,4.7
2010-12-29,강원영서,0
2010-12-30,강원영서,3.9
2010-12-31,강원영서,0
2011-01-01,강원영서,0
2011-01-02,강원영서,0
2011-01-03,강원영서,0
2011-01-04,강원영서,0
2011-01-05,강원영서,0
2011-01-06,강원영서,0
2011-01-07,강원영서,0
2011-01-08,강원영서,0.1
2011-01-09,강원영서,0
2011-01-10,강원영서,0
2011-01-11,강원영서,0.7
2011-01-12,강원영서,0
2011-01-13,강원영서,0
2011-01-14,강원영서,0.4
2011-01-15,강원영서,0
2011-01-16,강원영서,0
2011-01-17,강원영서,0
2011-01-18,강원영서,0
2011-01-19,강원영서,0
2011-01-20,강원영서,0
2011-01-21,강원영서,0
2011-01-22,강원영서,0.1
2011-01-23,강원영서,3.3
2011-01-24,강원영서,0.2
2011-01-25,강원영서,0
2011-01-26,강원영서,0
2011-01-27,강원영서,0
2011-01-28,강원영서,0
2011-01-29,강원영서,0
2011-01-30,강원영서,0
2011-01-31,강원영서,0
2011-02-01,강원영서,0
2011-02-02,강원영서,0
2011-02-03,강원영서,0
2011-02-04,강원영서,0
2011-02-05,강원영서,0
2011-02-06,강원영서,0
2011-02-07,강원영서,0
2011-02-08,강원영서,0
2011-02-09,강원영서,0
2011-02-10,강원영서,0
2011-02-11,강원영서,0.6
2011-02-12,강원영서,0.9
2011-02-13,강원영서,0
2011-02-14,강원영서,0.1
2011-02-15,강원영서,0
2011-02-16,강원영서,0
2011-02-17,강원영서,0.6
2011-02-18,강원영서,0.1
2011-02-19,강원영서,0
2011-02-20,강원영서,0
2011-02-21,강원영서,0
2011-02-22,강원영서,0
2011-02-23,강원영서,0
2011-02-24,강원영서,0
2011-02-25,강원영서,0
2011-02-26,강원영서,0
2011-02-27,강원영서,34.5
2011-02-28,강원영서,0.4
2011-03-01,강원영서,3.8
2011-03-02,강원영서,0
2011-03-03,강원영서,0
2011-03-04,강원영서,0
2011-03-05,강원영서,0
2011-03-06,강원영서,0
2011-03-07,강원영서,0
2011-03-08,강원영서,0
2011-03-09,강원영서,0
2011-03-10,강원영서,0
2011-03-11,강원영서,0
2011-03-12,강원영서,0
2011-03-13,강원영서,0
2011-03-14,강원영서,0
2011-03-15,강원영서,0
2011-03-16,강원영서,0
2011-03-17,강원영서,0
2011-03-18,강원영서,0
2011-03-19,강원영서,0.1
2011-03-20,강원영서,9.6
2011-03-21,강원영서,0
2011-03-22,강원영서,0
2011-03-23,강원영서,0
2011-03-24,강원영서,4.6
2011-03-25,강원영서,0.7
2011-03-26,강원영서,0
2011-03-27,강원영서,0
2011-03-28,강원영서,2.5
2011-03-29,강원영서,0
2011-03-30,강원영서,0
2011-03-31,강원영서,0
2011-04-01,강원영서,0
2011-04-02,강원영서,0
2011-04-03,강원영서,0
2011-04-04,강원영서,0
2011-04-05,강원영서,0
2011-04-06,강원영서,0
2011-04-07,강원영서,11.6
2011-04-08,강원영서,0.1
2011-04-09,강원영서,0
2011-04-10,강원영서,1.9
2011-04-11,강원영서,0
2011-04-12,강원영서,0
2011-04-13,강원영서,0
2011-04-14,강원영서,0
2011-04-15,강원영서,0.1
2011-04-16,강원영서,0.3
2011-04-17,강원영서,0
2011-04-18,강원영서,7.8
2011-04-19,강원영서,0.1
2011-04-20,강원영서,0
2011-04-21,강원영서,0
2011-04-22,강원영서,19
2011-04-23,강원영서,0
2011-04-24,강원영서,3
2011-04-25,강원영서,0
2011-04-26,강원영서,8.9
2011-04-27,강원영서,5
2011-04-28,강원영서,2.9
2011-04-29,강원영서,0.3
2011-04-30,강원영서,79.8
2011-05-01,강원영서,0.8
2011-05-02,강원영서,0
2011-05-03,강원영서,0
2011-05-04,강원영서,0
2011-05-05,강원영서,0
2011-05-06,강원영서,3
2011-05-07,강원영서,4.9
2011-05-08,강원영서,0
2011-05-09,강원영서,26.1
2011-05-10,강원영서,25.8
2011-05-11,강원영서,22.5
2011-05-12,강원영서,0.9
2011-05-13,강원영서,0
2011-05-14,강원영서,0
2011-05-15,강원영서,0
2011-05-16,강원영서,0
2011-05-17,강원영서,0
2011-05-18,강원영서,0
2011-05-19,강원영서,0
2011-05-20,강원영서,7.6
2011-05-21,강원영서,7.8
2011-05-22,강원영서,0
2011-05-23,강원영서,0
2011-05-24,강원영서,0
2011-05-25,강원영서,0
2011-05-26,강원영서,0
2011-05-27,강원영서,0
2011-05-28,강원영서,0
2011-05-29,강원영서,0
2011-05-30,강원영서,0
2011-05-31,강원영서,8.3
2011-06-01,강원영서,24.5
2011-06-02,강원영서,0
2011-06-03,강원영서,0
2011-06-04,강원영서,0
2011-06-05,강원영서,0
2011-06-06,강원영서,0
2011-06-07,강원영서,0
2011-06-08,강원영서,3.1
2011-06-09,강원영서,0
2011-06-10,강원영서,0
2011-06-11,강원영서,0
2011-06-12,강원영서,3.8
2011-06-13,강원영서,0.3
2011-06-14,강원영서,0
2011-06-15,강원영서,1.1
2011-06-16,강원영서,0
2011-06-17,강원영서,0
2011-06-18,강원영서,0.1
2011-06-19,강원영서,0
2011-06-20,강원영서,0
2011-06-21,강원영서,0
2011-06-22,강원영서,7.9
2011-06-23,강원영서,67.4
2011-06-24,강원영서,49.3
2011-06-25,강원영서,36.5
2011-06-26,강원영서,38.6
2011-06-27,강원영서,8.4
2011-06-28,강원영서,0
2011-06-29,강원영서,104
2011-06-30,강원영서,49.4
2011-07-01,강원영서,1.3
2011-07-02,강원영서,0
2011-07-03,강원영서,115
2011-07-04,강원영서,0.1
2011-07-05,강원영서,0
2011-07-06,강원영서,0
2011-07-07,강원영서,43.9
2011-07-08,강원영서,32.9
2011-07-09,강원영서,50
2011-07-10,강원영서,7.8
2011-07-11,강원영서,27.8
2011-07-12,강원영서,33.8
2011-07-13,강원영서,12.4
2011-07-14,강원영서,61.9
2011-07-15,강원영서,12.3
2011-07-16,강원영서,32.9
2011-07-17,강원영서,13.4
2011-07-18,강원영서,0.1
2011-07-19,강원영서,0
2011-07-20,강원영서,0
2011-07-21,강원영서,0
2011-07-22,강원영서,0
2011-07-23,강원영서,2
2011-07-24,강원영서,9.7
2011-07-25,강원영서,9.6
2011-07-26,강원영서,78.3
2011-07-27,강원영서,195.5
2011-07-28,강원영서,46.3
2011-07-29,강원영서,20.6
2011-07-30,강원영서,3.4
2011-07-31,강원영서,15
2011-08-01,강원영서,23.5
2011-08-02,강원영서,7
2011-08-03,강원영서,20.8
2011-08-04,강원영서,4
2011-08-05,강원영서,0
2011-08-06,강원영서,6.9
2011-08-07,강원영서,0.2
2011-08-08,강원영서,20.5
2011-08-09,강원영서,2
2011-08-10,강원영서,0.9
2011-08-11,강원영서,0
2011-08-12,강원영서,24.8
2011-08-13,강원영서,10.4
2011-08-14,강원영서,9.3
2011-08-15,강원영서,0.5
2011-08-16,강원영서,22.6
2011-08-17,강원영서,46.6
2011-08-18,강원영서,1.9
2011-08-19,강원영서,0
2011-08-20,강원영서,2.3
2011-08-21,강원영서,0
2011-08-22,강원영서,0.1
2011-08-23,강원영서,0.5
2011-08-24,강원영서,0.1
2011-08-25,강원영서,0.1
2011-08-26,강원영서,0
2011-08-27,강원영서,0
2011-08-28,강원영서,0
2011-08-29,강원영서,0
2011-08-30,강원영서,0.3
2011-08-31,강원영서,0
2011-09-01,강원영서,0
2011-09-02,강원영서,0
2011-09-03,강원영서,0
2011-09-04,강원영서,0
2011-09-05,강원영서,0.1
2011-09-06,강원영서,0
2011-09-07,강원영서,0
2011-09-08,강원영서,0.4
2011-09-09,강원영서,2.1
2011-09-10,강원영서,1.4
2011-09-11,강원영서,23.1
2011-09-12,강원영서,1.7
2011-09-13,강원영서,0.3
2011-09-14,강원영서,0
2011-09-15,강원영서,0
2011-09-16,강원영서,0
2011-09-17,강원영서,5.1
2011-09-18,강원영서,8.9
2011-09-19,강원영서,0.4
2011-09-20,강원영서,0
2011-09-21,강원영서,0
2011-09-22,강원영서,0
2011-09-23,강원영서,0
2011-09-24,강원영서,0
2011-09-25,강원영서,0
2011-09-26,강원영서,0
2011-09-27,강원영서,0
2011-09-28,강원영서,0
2011-09-29,강원영서,25.5
2011-09-30,강원영서,0
2011-10-01,강원영서,0
2011-10-02,강원영서,0
2011-10-03,강원영서,0
2011-10-04,강원영서,0
2011-10-05,강원영서,0
2011-10-06,강원영서,0
2011-10-07,강원영서,0
2011-10-08,강원영서,0
2011-10-09,강원영서,0
2011-10-10,강원영서,0
2011-10-11,강원영서,0
2011-10-12,강원영서,0
2011-10-13,강원영서,0
2011-10-14,강원영서,4.3
2011-10-15,강원영서,13.6
2011-10-16,강원영서,1.9
2011-10-17,강원영서,0
2011-10-18,강원영서,0
2011-10-19,강원영서,0
2011-10-20,강원영서,0
2011-10-21,강원영서,1.4
2011-10-22,강원영서,4.1
2011-10-23,강원영서,0.2
2011-10-24,강원영서,0.5
2011-10-25,강원영서,0
2011-10-26,강원영서,0
2011-10-27,강원영서,0
2011-10-28,강원영서,0
2011-10-29,강원영서,4.6
2011-10-30,강원영서,0
2011-10-31,강원영서,0
2011-11-01,강원영서,0
2011-11-02,강원영서,0
2011-11-03,강원영서,0
2011-11-04,강원영서,0
2011-11-05,강원영서,0.2
2011-11-06,강원영서,16.4
2011-11-07,강원영서,0
2011-11-08,강원영서,0
2011-11-09,강원영서,2
2011-11-10,강원영서,0
2011-11-11,강원영서,1.1
2011-11-12,강원영서,0
2011-11-13,강원영서,0
2011-11-14,강원영서,0
2011-11-15,강원영서,0
2011-11-16,강원영서,0
2011-11-17,강원영서,0.1
2011-11-18,강원영서,2.6
2011-11-19,강원영서,0.5
2011-11-20,강원영서,0
2011-11-21,강원영서,0
2011-11-22,강원영서,0
2011-11-23,강원영서,3.1
2011-11-24,강원영서,0
2011-11-25,강원영서,0
2011-11-26,강원영서,0
2011-11-27,강원영서,0.6
2011-11-28,강원영서,0.5
2011-11-29,강원영서,6.8
2011-11-30,강원영서,27.5
2011-12-01,강원영서,0
2011-12-02,강원영서,0
2011-12-03,강원영서,9.3
2011-12-04,강원영서,0
2011-12-05,강원영서,0
2011-12-06,강원영서,0
2011-12-07,강원영서,0
2011-12-08,강원영서,1.3
2011-12-09,강원영서,0.3
2011-12-10,강원영서,0
2011-12-11,강원영서,0
2011-12-12,강원영서,0
2011-12-13,강원영서,0
2011-12-14,강원영서,0
2011-12-15,강원영서,0
2011-12-16,강원영서,0
2011-12-17,강원영서,0
2011-12-18,강원영서,0
2011-12-19,강원영서,0
2011-12-20,강원영서,0
2011-12-21,강원영서,0.2
2011-12-22,강원영서,0
2011-12-23,강원영서,0.3
2011-12-24,강원영서,0.5
2011-12-25,강원영서,0
2011-12-26,강원영서,0
2011-12-27,강원영서,0
2011-12-28,강원영서,0.2
2011-12-29,강원영서,0
2011-12-30,강원영서,0
2011-12-31,강원영서,0
