날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2012-05-14,충남,15.5,14.2,16.7
2012-05-15,충남,16.1,12.6,21.6
2012-05-16,충남,16.5,11.9,22.1
2012-05-17,충남,15.5,10.9,19.8
2012-05-18,충남,16,9,24.1
2012-05-19,충남,17.5,9.8,25.6
2012-05-20,충남,18.5,10.2,26.6
2012-05-21,충남,20,11.9,27.9
2012-05-22,충남,20.3,12.4,28.6
2012-05-23,충남,20.1,14.8,27.5
2012-05-24,충남,18.8,13.4,24.5
2012-05-25,충남,19.4,13.8,26.4
2012-05-26,충남,18.5,11.3,26.7
2012-05-27,충남,19.8,12.3,26.7
2012-05-28,충남,20.4,15.6,26.1
2012-05-29,충남,21,14.1,27.5
2012-05-30,충남,19.2,16.1,23.1
2012-05-31,충남,20.2,15.4,26.7
2012-06-01,충남,19.8,13.4,26.6
2012-06-02,충남,20.5,15.5,27.8
2012-06-03,충남,21,13.2,29
2012-06-04,충남,22,15,28.6
2012-06-05,충남,22.5,18.5,28.3
2012-06-06,충남,21.7,18.4,26.7
2012-06-07,충남,22.2,17.3,28.1
2012-06-08,충남,19.8,17.9,22.9
2012-06-09,충남,21.5,16.7,27.6
2012-06-10,충남,22.6,17.6,28.7
2012-06-11,충남,21.7,18.7,26.4
2012-06-12,충남,22.7,17.8,28.6
2012-06-13,충남,22.3,17.8,28.2
2012-06-14,충남,23.3,18.3,29.3
2012-06-15,충남,21.5,18.3,25
2012-06-16,충남,22.4,16.7,28.4
2012-06-17,충남,22.7,17.3,28.6
2012-06-18,충남,22.4,17.8,27.8
2012-06-19,충남,24.1,18.6,31.2
2012-06-20,충남,23.1,18.3,28.8
2012-06-21,충남,23.9,18.2,31.1
2012-06-22,충남,23.1,18.2,29.6
2012-06-23,충남,24.1,18.8,31.2
2012-06-24,충남,24.8,20.2,29.1
2012-06-25,충남,24.2,18.8,30
2012-06-26,충남,23.4,18.7,28
2012-06-27,충남,23.5,19.8,28.9
2012-06-28,충남,23.3,17.9,28.6
2012-06-29,충남,24.2,20.8,29.4
2012-06-30,충남,22.6,20.8,25
2012-07-01,충남,22.8,20.1,27.3
2012-07-02,충남,23.3,19.6,28.5
2012-07-03,충남,24,20.1,28.2
2012-07-04,충남,24.3,22.1,28.1
2012-07-05,충남,23.4,22.5,24.6
2012-07-06,충남,23.2,20.8,26
2012-07-07,충남,23.6,19.3,29.7
2012-07-08,충남,23.7,18.7,29.4
2012-07-09,충남,25,19.3,31.4
2012-07-10,충남,24,20.7,28.6
2012-07-11,충남,24,21.1,27.9
2012-07-12,충남,24.5,19.6,28.1
2012-07-13,충남,24.7,21.7,28.2
2012-07-14,충남,24.8,22.4,28.1
2012-07-15,충남,22.7,20.5,26.6
2012-07-16,충남,23.3,20,27.5
2012-07-17,충남,23.7,21.9,25.9
2012-07-18,충남,26.3,22.7,30.2
2012-07-19,충남,24.5,22.8,27
2012-07-20,충남,25.4,22.5,30.3
2012-07-21,충남,26.5,22.3,32.1
2012-07-22,충남,26.9,23.9,31.2
2012-07-23,충남,27.2,24.1,31.3
2012-07-24,충남,27.5,23.4,32.7
2012-07-25,충남,27,22.6,32.3
2012-07-26,충남,26.9,22.2,32.4
2012-07-27,충남,27,22.4,32.4
2012-07-28,충남,27.5,22.7,32.8
2012-07-29,충남,28.2,24.1,32.7
2012-07-30,충남,28.3,24.5,32.9
2012-07-31,충남,28.6,24.4,34.1
2012-08-01,충남,30.2,24.3,35.8
2012-08-02,충남,30,25.8,34.6
2012-08-03,충남,29.9,25.2,35.4
2012-08-04,충남,29.3,24,35.4
2012-08-05,충남,29.6,23.6,36.1
2012-08-06,충남,29.9,24.2,36.2
2012-08-07,충남,29.3,24.6,34.8
2012-08-08,충남,27.9,23.2,33.3
2012-08-09,충남,26.9,23.3,32.3
2012-08-10,충남,24,22.1,26.1
2012-08-11,충남,26.7,22.7,31.6
2012-08-12,충남,25.4,23.6,28.4
2012-08-13,충남,25.5,22.9,29.5
2012-08-14,충남,26.3,22.4,30.8
2012-08-15,충남,25.7,22.9,29
2012-08-16,충남,24.4,22.7,27.3
2012-08-17,충남,27,23.4,32.4
2012-08-18,충남,27.2,24.3,31.3
2012-08-19,충남,28.1,25.6,31.4
2012-08-20,충남,26.3,24.5,27.9
2012-08-21,충남,26.3,23.9,31.3
2012-08-22,충남,22.1,20.5,25.3
2012-08-23,충남,22.9,20.6,26.5
2012-08-24,충남,22.7,20.7,24.9
2012-08-25,충남,25.9,22.8,31
2012-08-26,충남,27.9,23.5,33.4
2012-08-27,충남,27.5,23,31.4
2012-08-28,충남,25.8,22.2,29.9
2012-08-29,충남,25.5,23.4,29
2012-08-30,충남,20.9,18.9,23.7
2012-08-31,충남,22.6,16.8,28.2
2012-09-01,충남,23.5,19.8,28.4
2012-09-02,충남,23.3,20.1,28
2012-09-03,충남,24.5,20.3,30.1
2012-09-04,충남,22.2,19.6,24.8
2012-09-05,충남,21.7,15.6,26.5
2012-09-06,충남,19.7,13.8,26.8
2012-09-07,충남,21.7,15.1,27.5
2012-09-08,충남,21.5,18.7,25.5
2012-09-09,충남,19.8,17.9,23.1
2012-09-10,충남,21.3,16.9,27.1
2012-09-11,충남,21.3,16.5,27.4
2012-09-12,충남,21.2,17.5,25.9
2012-09-13,충남,20,19.2,21.1
2012-09-14,충남,18.9,16.5,22.6
2012-09-15,충남,19.6,15.5,24.1
2012-09-16,충남,18.8,17.4,20.6
2012-09-17,충남,17.9,16.9,19.1
2012-09-18,충남,20.1,16.7,24.8
2012-09-19,충남,19.1,15,24.6
2012-09-20,충남,18.6,13.9,25.2
2012-09-21,충남,18,13.2,25
2012-09-22,충남,18.6,13.4,25.9
2012-09-23,충남,18.7,12.9,26.2
2012-09-24,충남,19.2,12.8,26.9
2012-09-25,충남,19.3,12.8,26.9
2012-09-26,충남,18.6,12.7,24.7
2012-09-27,충남,18.2,14.5,23.1
2012-09-28,충남,17.2,13.4,24.1
2012-09-29,충남,15.7,11.3,20.8
2012-09-30,충남,15.6,10.6,21.5
2012-10-01,충남,15.7,9.7,23.4
2012-10-02,충남,16.8,11.2,24.7
2012-10-03,충남,17.4,11.6,25.1
2012-10-04,충남,16.9,10.8,24.5
2012-10-05,충남,16.8,11.7,21.7
2012-10-06,충남,17.3,12.2,24
2012-10-07,충남,16,10.3,24.3
2012-10-08,충남,15.6,9.5,23.1
2012-10-09,충남,14.6,9,22.3
2012-10-10,충남,14.4,9.5,21.6
2012-10-11,충남,11.6,6.1,18.5
2012-10-12,충남,12.1,4.6,21.7
2012-10-13,충남,13.5,7.6,23.3
2012-10-14,충남,13.8,7.9,22.9
2012-10-15,충남,12.5,6.1,20.8
2012-10-16,충남,15.5,6.3,23.5
2012-10-17,충남,12.3,6.4,16
2012-10-18,충남,9.1,2.7,16.6
2012-10-19,충남,11.5,4.3,20.4
2012-10-20,충남,13,6.8,20.5
2012-10-21,충남,15.1,8.8,23.8
2012-10-22,충남,13.6,9.9,18.6
2012-10-23,충남,10,5.1,15.4
2012-10-24,충남,10.5,4.4,17.6
2012-10-25,충남,12.5,6.8,20.9
2012-10-26,충남,14.5,8.3,22.7
2012-10-27,충남,15.4,12,18.2
2012-10-28,충남,14.4,8.3,19.7
2012-10-29,충남,11.1,6.1,17.5
2012-10-30,충남,8.9,2.7,13.4
2012-10-31,충남,7.4,1.2,13.4
2012-11-01,충남,6.2,1.4,11
2012-11-02,충남,5.3,-0.7,13.2
2012-11-03,충남,7.5,0,17.2
2012-11-04,충남,11.1,4.6,15.3
2012-11-05,충남,9.2,6.2,13.1
2012-11-06,충남,8.6,5.7,11.3
2012-11-07,충남,8.8,4.9,14.3
2012-11-08,충남,8.9,3.8,15
2012-11-09,충남,8.4,4.1,14.7
2012-11-10,충남,11.9,5.7,16.5
2012-11-11,충남,10.1,6.9,14.2
2012-11-12,충남,9.4,6.9,12.3
2012-11-13,충남,6.4,3.3,10.4
2012-11-14,충남,4.6,1.9,7.1
2012-11-15,충남,3.6,-1.3,10.4
2012-11-16,충남,4.5,-1.9,8.9
2012-11-17,충남,6.7,3,10
2012-11-18,충남,3.2,-1.9,10.2
2012-11-19,충남,5.3,-0.6,11.3
2012-11-20,충남,2.1,-2.7,7.6
2012-11-21,충남,2.6,-3.2,9.1
2012-11-22,충남,4.9,-1.3,11.8
2012-11-23,충남,4.8,2.4,8.2
2012-11-24,충남,1.5,-3.3,7.8
2012-11-25,충남,2.7,-4.1,8.7
2012-11-26,충남,3.2,-0.4,7.6
2012-11-27,충남,1.4,-3.3,7.5
2012-11-28,충남,6.2,0.4,12.7
2012-11-29,충남,1.3,-3,6
2012-11-30,충남,2.4,-2.7,8.4
2012-12-01,충남,-0.4,-5,4.6
2012-12-02,충남,2.2,-2.3,8.7
2012-12-03,충남,2.2,-3,8
2012-12-04,충남,-0.4,-3.5,3.4
2012-12-05,충남,-0.5,-4.5,5.4
2012-12-06,충남,-4.8,-9.3,-1.7
2012-12-07,충남,-1.7,-6,2.5
2012-12-08,충남,-6,-10.1,-1.7
2012-12-09,충남,-8.8,-13.3,-4.1
2012-12-10,충남,-7.3,-13.6,-1.4
2012-12-11,충남,-5.8,-11.9,0.4
2012-12-12,충남,-6.1,-11.5,2
2012-12-13,충남,-2.8,-10.3,4.8
2012-12-14,충남,2.4,-1.5,4.9
2012-12-15,충남,3.6,0.7,6.9
2012-12-16,충남,0.8,-2,6.2
2012-12-17,충남,1.3,-1.2,5.6
2012-12-18,충남,-3.8,-6.5,-0.8
2012-12-19,충남,-5.2,-8.4,-0.6
2012-12-20,충남,-3.1,-9.1,2.4
2012-12-21,충남,0.2,-2.2,1.9
2012-12-22,충남,-1,-5.1,1.8
2012-12-23,충남,-5.4,-9.6,-1.4
2012-12-24,충남,-7.4,-12.8,-2
2012-12-25,충남,-5.8,-11.2,-0.7
2012-12-26,충남,-10.3,-15,-4.6
2012-12-27,충남,-6.1,-14,-0.2
2012-12-28,충남,-2,-4.6,0.9
2012-12-29,충남,-1,-6,2.8
2012-12-30,충남,-5.1,-10.1,0.5
2012-12-31,충남,-7.7,-12.5,-2.2
2013-01-01,충남,-2.7,-9.2,3.6
2013-01-02,충남,-8.3,-13.4,-0.7
2013-01-03,충남,-11.8,-17.4,-6
2013-01-04,충남,-11.7,-18.1,-3.3
2013-01-05,충남,-7.7,-16.2,0.4
2013-01-06,충남,-6.2,-11.7,0
2013-01-07,충남,-6,-12.3,1.3
2013-01-08,충남,-5.2,-10.9,1.7
2013-01-09,충남,-7.1,-12.2,-3
2013-01-10,충남,-9.1,-14.5,-2
2013-01-11,충남,-5.7,-13.8,2.1
2013-01-12,충남,-0.7,-6.8,5.7
2013-01-13,충남,-1.2,-5.7,3.1
2013-01-14,충남,-2.3,-8.2,4.2
2013-01-15,충남,-3.7,-9.4,3.2
2013-01-16,충남,-1.9,-6.9,1.2
2013-01-17,충남,-4.5,-9.5,-1.7
2013-01-18,충남,-4.9,-12.4,2.2
2013-01-19,충남,-0.6,-6,5.7
2013-01-20,충남,1.1,-5.2,6.5
2013-01-21,충남,3.6,2,5.2
2013-01-22,충남,2.9,1.8,4.4
2013-01-23,충남,1.8,-0.4,3.3
2013-01-24,충남,0,-3.4,3
2013-01-25,충남,-5.4,-7.6,-2.6
2013-01-26,충남,-6.1,-9.7,-2.3
2013-01-27,충남,-5.8,-9.8,-1.1
2013-01-28,충남,-2.5,-10.3,3.8
2013-01-29,충남,2.1,-3.2,7.5
2013-01-30,충남,3.4,-1.5,11.5
2013-01-31,충남,6.3,-1,13.6
2013-02-01,충남,7.9,3.6,12.1
2013-02-02,충남,0.3,-4.4,4.8
2013-02-03,충남,-1.9,-5.8,0.5
2013-02-04,충남,0.4,-3,3.3
2013-02-05,충남,-0.8,-4.1,1.8
2013-02-06,충남,-0.5,-3.1,1
2013-02-07,충남,-7.8,-11.1,-0.5
2013-02-08,충남,-9.8,-13.9,-4.5
2013-02-09,충남,-6.7,-12.4,-0.5
2013-02-10,충남,-2.5,-7.5,2.1
2013-02-11,충남,-4.4,-10.4,0.5
2013-02-12,충남,-3,-5.7,0.7
2013-02-13,충남,-2,-8.4,4.1
2013-02-14,충남,0.9,-4.6,6.7
2013-02-15,충남,0.2,-3.8,4.4
2013-02-16,충남,-2.4,-8.5,3.9
2013-02-17,충남,1.7,-2.9,5.7
2013-02-18,충남,1.8,-1.1,5.2
2013-02-19,충남,-1.4,-4.5,2.6
2013-02-20,충남,-3.2,-9,2.2
2013-02-21,충남,-1.2,-6.6,4.8
2013-02-22,충남,0.7,-4.2,5.9
2013-02-23,충남,-1.2,-7.5,4.5
2013-02-24,충남,0.3,-6.1,6.9
2013-02-25,충남,2.1,-4.4,9.7
2013-02-26,충남,5,-0.4,9.5
2013-02-27,충남,4.8,0,11.1
2013-02-28,충남,7.4,-3.3,17.2
2013-03-01,충남,2,-1.4,10.2
2013-03-02,충남,-0.6,-3.8,3.7
2013-03-03,충남,-0.3,-6.1,5.9
2013-03-04,충남,2.4,-3.9,10.2
2013-03-05,충남,2.6,-4.4,10.8
2013-03-06,충남,8.1,-1.7,16.5
2013-03-07,충남,8.3,2.7,12.6
2013-03-08,충남,7.7,1.6,15.4
2013-03-09,충남,12.9,0.5,24.2
2013-03-10,충남,2.9,-1.4,9
2013-03-11,충남,2.8,-5.4,13.3
2013-03-12,충남,7.7,-2.2,15.4
2013-03-13,충남,4.9,0,10.4
2013-03-14,충남,3.5,-1.6,10.1
2013-03-15,충남,3.2,-3.5,11.1
2013-03-16,충남,5.3,-1.8,13.6
2013-03-17,충남,7.4,-1.4,16.6
2013-03-18,충남,8,6.1,11.7
2013-03-19,충남,9,3.9,13.8
2013-03-20,충남,4,-2,10.3
2013-03-21,충남,1,-5.6,8.6
2013-03-22,충남,3.6,-2.1,9.2
2013-03-23,충남,4.9,-1.7,13.7
2013-03-24,충남,4,-1.6,10.1
2013-03-25,충남,2.2,-2.6,7.2
2013-03-26,충남,3.4,-4.2,11.4
2013-03-27,충남,6.4,-1.7,15.7
2013-03-28,충남,6.9,-0.9,14.5
2013-03-29,충남,5.4,-0.4,11.5
2013-03-30,충남,4.2,-0.3,10.8
2013-03-31,충남,6,0,13.4
2013-04-01,충남,8.6,-1.2,17.3
2013-04-02,충남,6,3.7,8.5
2013-04-03,충남,7.1,0.2,15.4
2013-04-04,충남,10.8,1,21.1
2013-04-05,충남,13.6,4.2,22.1
2013-04-06,충남,7,3.4,12.9
2013-04-07,충남,4,-0.3,8.5
2013-04-08,충남,6.9,-1.8,14.4
2013-04-09,충남,6.9,2.8,11.8
2013-04-10,충남,5,-0.2,10
2013-04-11,충남,6.1,0.6,11.7
2013-04-12,충남,5.5,-2.1,12.5
2013-04-13,충남,11.5,-0.1,19.1
2013-04-14,충남,9.2,1.4,15.3
2013-04-15,충남,5.4,-1.4,9.9
2013-04-16,충남,15.3,4,23.8
2013-04-17,충남,13.3,9.5,20
2013-04-18,충남,11,5.7,16.4
2013-04-19,충남,9.4,2.5,16
2013-04-20,충남,4.6,1.6,8.3
2013-04-21,충남,7.5,1,14.6
2013-04-22,충남,9.8,0.9,17.5
2013-04-23,충남,9.9,8,11.9
2013-04-24,충남,11.7,6.7,17.8
2013-04-25,충남,8.3,5,12.4
2013-04-26,충남,10.3,4.1,16.8
2013-04-27,충남,9.4,2.6,16.6
2013-04-28,충남,16.1,7.4,23
2013-04-29,충남,13.3,6.9,18.6
2013-04-30,충남,11.2,4.8,18.8
2013-05-01,충남,11.3,4.6,18
2013-05-02,충남,11.3,5.2,17.5
2013-05-03,충남,11.2,5.2,17.9
2013-05-04,충남,12.2,6.1,19
2013-05-05,충남,12.8,6.1,21.2
2013-05-06,충남,14,5.2,22.9
2013-05-07,충남,16.2,7.8,25
2013-05-08,충남,17.2,8,27
2013-05-09,충남,16.4,9.7,21.6
2013-05-10,충남,14,10.6,17.3
2013-05-11,충남,16.5,10.5,23.4
2013-05-12,충남,19.6,13.7,24.1
2013-05-13,충남,20.1,13.1,27.3
2013-05-14,충남,18.8,10.8,25.7
2013-05-15,충남,18,13.4,24.1
2013-05-16,충남,20.9,13.7,27.5
2013-05-17,충남,17.8,11.3,25.4
2013-05-18,충남,17.1,11.1,23.9
2013-05-19,충남,16.4,13.3,20.1
2013-05-20,충남,14.4,10.6,18.7
2013-05-21,충남,16.6,8.9,25.4
2013-05-22,충남,18.7,11.1,26.2
2013-05-23,충남,19.6,12.7,28
2013-05-24,충남,19.9,13.5,28.2
2013-05-25,충남,22.2,14.9,31
2013-05-26,충남,22.7,17.4,28.6
2013-05-27,충남,19.3,18.1,21.7
2013-05-28,충남,19.1,16.9,22.2
2013-05-29,충남,16.3,13.9,18.2
2013-05-30,충남,18,12.5,25.2
2013-05-31,충남,18.6,11.5,26.4
2013-06-01,충남,19,13.6,25.1
2013-06-02,충남,19.4,11.5,27.9
2013-06-03,충남,19.6,14.4,27
2013-06-04,충남,21.9,15.2,29
2013-06-05,충남,22.8,16.7,30.1
2013-06-06,충남,23.1,17.4,29.7
2013-06-07,충남,23.4,17.9,30.5
2013-06-08,충남,22.8,17.4,28.8
2013-06-09,충남,24.3,17.2,30.3
2013-06-10,충남,24.1,17.9,30.3
2013-06-11,충남,21.9,18.9,26.6
2013-06-12,충남,20.2,18.8,22.9
2013-06-13,충남,21.6,18.5,26.2
2013-06-14,충남,22.6,19,27.3
2013-06-15,충남,23.3,19.6,28.8
2013-06-16,충남,22.3,17.7,28.4
2013-06-17,충남,22.9,18.8,27.1
2013-06-18,충남,22.2,21,24
2013-06-19,충남,23.8,20.2,29.1
2013-06-20,충남,24.5,19.2,31
2013-06-21,충남,24,20,29.3
2013-06-22,충남,23.6,19.7,28.8
2013-06-23,충남,21.3,19.1,24.8
2013-06-24,충남,22.3,18.2,27.6
2013-06-25,충남,22.6,18.8,28.4
2013-06-26,충남,23.2,19.6,29.2
2013-06-27,충남,23.4,18.9,29.9
2013-06-28,충남,23.9,20.2,30
2013-06-29,충남,24.9,18.7,31.4
2013-06-30,충남,25.7,20.1,31.5
2013-07-01,충남,25.5,20.7,31.3
2013-07-02,충남,25.9,22.4,29.5
2013-07-03,충남,25.2,21.3,29.6
2013-07-04,충남,24.6,22.2,26.5
2013-07-05,충남,23.1,21.4,25.7
2013-07-06,충남,24.4,21,29.3
2013-07-07,충남,24.4,22,26.6
2013-07-08,충남,25.8,23.4,27.4
2013-07-09,충남,26.1,24,29.8
2013-07-10,충남,26.6,24.1,30
2013-07-11,충남,26.3,23.8,29.5
2013-07-12,충남,25.3,23.7,26.9
2013-07-13,충남,26.3,24,30
2013-07-14,충남,25.7,23.2,28.4
2013-07-15,충남,27.2,24.1,31.1
2013-07-16,충남,27.6,24.2,31.5
2013-07-17,충남,25.2,24,27.1
2013-07-18,충남,26.5,23.2,30.5
2013-07-19,충남,26.7,22.3,31.7
2013-07-20,충남,27.3,23.2,31.7
2013-07-21,충남,26.9,24.9,30.2
2013-07-22,충남,28,25.3,31.8
2013-07-23,충남,26.2,24.6,27.5
2013-07-24,충남,25.8,22.5,29.3
2013-07-25,충남,26,21.5,30.2
2013-07-26,충남,26.3,22.2,31
2013-07-27,충남,25.3,20.9,30
2013-07-28,충남,25.8,23,28.9
2013-07-29,충남,26.8,23.1,30.5
2013-07-30,충남,25.2,21.7,29.9
2013-07-31,충남,26.6,23.5,30.2
2013-08-01,충남,27.4,22.9,32.4
2013-08-02,충남,28.3,25.9,32.3
2013-08-03,충남,27,24.9,31.3
2013-08-04,충남,27.1,24.8,31
2013-08-05,충남,27.1,24.3,31.3
2013-08-06,충남,27.6,24.5,32.4
2013-08-07,충남,28.8,24.5,34.3
2013-08-08,충남,28.9,25.6,33.4
2013-08-09,충남,29.1,26,33
2013-08-10,충남,27.1,23.9,31.9
2013-08-11,충남,28.1,24.1,33.5
2013-08-12,충남,28.1,24.3,33.1
2013-08-13,충남,27.5,23.7,32.5
2013-08-14,충남,27.5,23.3,32.9
2013-08-15,충남,27.8,23.2,33
2013-08-16,충남,27.8,23.9,32.5
2013-08-17,충남,27.7,24.2,32.1
2013-08-18,충남,28,24.5,32.7
2013-08-19,충남,27.5,22.6,32.7
2013-08-20,충남,26.1,20.5,32.6
2013-08-21,충남,27.3,21.9,32.7
2013-08-22,충남,28.2,24.7,34
2013-08-23,충남,24.7,23.3,26.3
2013-08-24,충남,25,21.3,29.8
2013-08-25,충남,24.8,19.2,31.2
2013-08-26,충남,25.1,20.7,31
2013-08-27,충남,24.5,19,30.3
2013-08-28,충남,25.3,21,30.6
2013-08-29,충남,25.2,21.9,27.9
2013-08-30,충남,24.5,20.6,29.5
2013-08-31,충남,22.4,17.7,28.3
2013-09-01,충남,22.4,18,28
2013-09-02,충남,20.9,15.5,26.9
2013-09-03,충남,19.8,14.9,25.7
2013-09-04,충남,19.7,13.2,26.9
2013-09-05,충남,20.2,15.5,23.8
2013-09-06,충남,19,16.9,21.4
2013-09-07,충남,20.6,16.2,26.8
2013-09-08,충남,21,15.9,27.8
2013-09-09,충남,21.5,16.4,27.7
2013-09-10,충남,21.6,18.6,26.3
2013-09-11,충남,22.1,19.7,26.2
2013-09-12,충남,22.1,20.4,25
2013-09-13,충남,23.5,20.3,27
2013-09-14,충남,21.7,19.1,25.9
2013-09-15,충남,21.9,17.5,27.9
2013-09-16,충남,19.2,13.6,26.8
2013-09-17,충남,20.3,12.8,28.9
2013-09-18,충남,22.9,16.4,30.6
2013-09-19,충남,22.7,17.4,29.5
2013-09-20,충남,21.8,16.8,28.6
2013-09-21,충남,22.4,17.2,29.3
2013-09-22,충남,22.9,19.2,28.4
2013-09-23,충남,22.4,17.7,29
2013-09-24,충남,20.6,17.9,23.7
2013-09-25,충남,18.8,14.6,23.5
2013-09-26,충남,15.2,8.9,22.9
2013-09-27,충남,16.2,8.7,24.5
2013-09-28,충남,17.4,14.5,20.7
2013-09-29,충남,18.3,16.8,20.1
2013-09-30,충남,20.5,17.7,26
2013-10-01,충남,21,16.1,27.4
2013-10-02,충남,18.6,13.1,22.7
2013-10-03,충남,14.6,8.8,22
2013-10-04,충남,15.7,8.4,24.7
2013-10-05,충남,18.6,10.3,26.5
2013-10-06,충남,21.2,16.2,25.6
2013-10-07,충남,22.9,19.2,28.1
2013-10-08,충남,20.1,18.3,22
2013-10-09,충남,20.1,16.3,26.5
2013-10-10,충남,19.8,15.1,25.1
2013-10-11,충남,17.6,10.6,22.3
2013-10-12,충남,14,7.4,22.1
2013-10-13,충남,15,8.5,23.7
2013-10-14,충남,17,10.1,25.1
2013-10-15,충남,13.7,9.9,17.6
2013-10-16,충남,10.2,5.1,16.8
2013-10-17,충남,10.3,4.6,18.2
2013-10-18,충남,12,5.3,20.7
2013-10-19,충남,13.6,7.5,20.7
2013-10-20,충남,14.5,9,22.3
2013-10-21,충남,14.2,9,21.6
2013-10-22,충남,15,8.9,21.9
2013-10-23,충남,14.9,9.5,22.2
2013-10-24,충남,13,8.2,19.7
2013-10-25,충남,9.9,5.3,14.8
2013-10-26,충남,8.3,2.4,15.8
2013-10-27,충남,9.2,2.4,18.1
2013-10-28,충남,9.4,3.9,17.8
2013-10-29,충남,11.6,4.3,18.8
2013-10-30,충남,10.4,6,16.4
2013-10-31,충남,11,4.7,19.5
2013-11-01,충남,13.9,7.6,21.4
2013-11-02,충남,12.4,8.9,15.4
2013-11-03,충남,11.8,7.8,18.1
2013-11-04,충남,10.9,6.3,17
2013-11-05,충남,9.9,4.4,19
2013-11-06,충남,11.5,6.3,16
2013-11-07,충남,11.8,4.6,17.1
2013-11-08,충남,8.6,2.3,14.6
2013-11-09,충남,11.7,7.6,16.3
2013-11-10,충남,7.9,4.2,14.5
2013-11-11,충남,5.2,1,9.4
2013-11-12,충남,3.8,-2,10.1
2013-11-13,충남,3.3,-2.6,11.4
2013-11-14,충남,5.4,-0.8,9.6
2013-11-15,충남,7.4,2.1,14.4
2013-11-16,충남,7,-0.1,14.6
2013-11-17,충남,7,3,10.3
2013-11-18,충남,3.1,0.5,6.5
2013-11-19,충남,3.2,0.2,6
2013-11-20,충남,2.2,-1.7,7.7
2013-11-21,충남,2.1,-2.8,8.9
2013-11-22,충남,3.5,-2.7,10.4
2013-11-23,충남,5.7,0.2,13.2
2013-11-24,충남,8,1.6,13.7
2013-11-25,충남,6.8,3.7,12
2013-11-26,충남,3.1,-2,7.3
2013-11-27,충남,1.2,-2.4,5.7
2013-11-28,충남,-2,-5.3,0.9
2013-11-29,충남,0.4,-4,6.3
2013-11-30,충남,3.6,-2.6,10.9
2013-12-01,충남,3.3,-1.3,9.5
2013-12-02,충남,2.9,-2.7,9.3
2013-12-03,충남,4.1,-0.4,10.4
2013-12-04,충남,3,-1.5,11.3
2013-12-05,충남,4.6,-0.9,9.6
2013-12-06,충남,2.4,-2.4,8.6
2013-12-07,충남,3.6,-2.8,10.3
2013-12-08,충남,4.7,-0.6,12.6
2013-12-09,충남,5.4,3,8.5
2013-12-10,충남,2.7,0.3,5.9
2013-12-11,충남,0.6,-1.8,3.1
2013-12-12,충남,0.1,-6.4,6.9
2013-12-13,충남,-3.7,-6.6,0.1
2013-12-14,충남,-1.1,-6.9,5
2013-12-15,충남,-2.2,-6.3,2.8
2013-12-16,충남,-2.3,-6.3,1.4
2013-12-17,충남,0.5,-3.3,4.2
2013-12-18,충남,3.6,0.3,9.4
2013-12-19,충남,-0.9,-3.5,1.7
2013-12-20,충남,-1.3,-3.9,0.7
2013-12-21,충남,-2,-6.1,3.1
2013-12-22,충남,-1.8,-7.3,3.6
2013-12-23,충남,-0.2,-4.5,4.1
2013-12-24,충남,-1.9,-7.2,5.8
2013-12-25,충남,-0.2,-6.9,6.3
2013-12-26,충남,0.9,-1.9,5.8
2013-12-27,충남,-2.8,-5.1,0
2013-12-28,충남,-4.5,-8.5,-0.1
2013-12-29,충남,-2,-7.6,3
2013-12-30,충남,2.6,-1.9,7.2
2013-12-31,충남,3.1,-3.8,8.5
2014-01-01,충남,3.6,-3.3,9.1
2014-01-02,충남,1.2,-3.7,8.3
2014-01-03,충남,1.9,-4.2,10.4
2014-01-04,충남,-0.3,-4.7,5.1
2014-01-05,충남,-1.8,-6.8,5.2
2014-01-06,충남,-0.8,-6.4,7.4
2014-01-07,충남,0.8,-5.1,7
2014-01-08,충남,0.8,-3,4.2
2014-01-09,충남,-5.7,-9.9,-2.2
2014-01-10,충남,-4.6,-10.3,0.5
2014-01-11,충남,-1.7,-6.3,3.6
2014-01-12,충남,-1.5,-5.8,5
2014-01-13,충남,-5.9,-10.8,0.1
2014-01-14,충남,-4.9,-11.1,2.4
2014-01-15,충남,-3.8,-9.7,3.5
2014-01-16,충남,-1.9,-7.7,4.6
2014-01-17,충남,-0.9,-6.2,5.7
2014-01-18,충남,-0.9,-4.9,3.4
2014-01-19,충남,-2.7,-10.1,3.5
2014-01-20,충남,0.8,-2.5,5.7
2014-01-21,충남,-3.4,-5.5,-1.6
2014-01-22,충남,-3.9,-10,3
2014-01-23,충남,-1.9,-8.2,6.2
2014-01-24,충남,4.7,-3.6,10.9
2014-01-25,충남,6.1,0.3,10.5
2014-01-26,충남,-1.4,-6.2,3.8
2014-01-27,충남,-1,-8.9,7.4
2014-01-28,충남,1.5,-5.4,6.5
2014-01-29,충남,1,-8.3,9.4
2014-01-30,충남,4.1,-1.7,7.8
2014-01-31,충남,1.8,-5.2,10.6
2014-02-01,충남,8,2.1,13.5
2014-02-02,충남,7.4,4.4,11.3
2014-02-03,충남,-1,-6,4.9
2014-02-04,충남,-5.8,-8.7,-2.4
2014-02-05,충남,-4.3,-8.7,0.5
2014-02-06,충남,-0.9,-4.7,4.6
2014-02-07,충남,2.8,-3,7.7
2014-02-08,충남,2.3,0.4,4.1
2014-02-09,충남,-0.8,-2.2,1
